DLTR,20110623,37200247,100,65.43,P, ,@F,,F,Q,193726,0
RCII,20110623,37200247,100,28.09,Q, ,@F,,F,Q,227602,0
ULTA,20110623,37200247,175,61.14,Q, ,@,,F,Q,314802,0
JOYG,20110623,37200247,103,84.99,P, ,@F,,F,Q,260588,0
ULTA,20110623,37200250,100,61.14,Q, ,@,,F,Q,314806,0
WINN,20110623,37200250,100,8.27,J, ,@F,,F,Q,314805,0
ASNA,20110623,37200250,100,32.71,Q, ,@F,,F,Q,312147,0
WTSLA,20110623,37200250,100,4.39,K, ,@F,,F,Q,314807,0
SBUX,20110623,37200250,100,37.25,D,Q,@,,F,Q,314808,0
COST,20110623,37200250,100,79.78,Y, ,@,,F,Q,193728,0
BBBY,20110623,37200253,100,56.29,P, ,@F,,F,Q,312150,0
AINV,20110623,37200253,100,9.66,Q, ,@,,F,Q,312148,0
CLDX,20110623,37200253,100,3.24,Q, ,@F,,F,Q,193729,0
CLDX,20110623,37200253,100,3.24,Q, ,@F,,F,Q,193730,0
BBBY,20110623,37200253,100,56.29,P, ,@F,,F,Q,312149,0
LINTA,20110623,37200257,100,16.02,P, ,@F,,F,Q,260590,0
LINTA,20110623,37200257,100,16.02,P, ,@F,,F,Q,260589,0
BBBY,20110623,37200257,200,56.28,P, ,@F,,F,Q,312151,0
CLDX,20110623,37200257,100,3.24,Z, ,@,,F,Q,193733,0
WINN,20110623,37200257,100,8.27,Q, ,@F,,F,Q,314818,0
CLDX,20110623,37200257,100,3.25,Y, ,@,,F,Q,193732,0
ULTA,20110623,37200257,100,61.14,Q, ,@,,F,Q,314810,0
LINTA,20110623,37200257,200,16.02,P, ,@F,,F,Q,260593,0
LINTA,20110623,37200257,200,16.02,P, ,@,,F,Q,260594,0
PAAS,20110623,37200257,100,29.72,P, ,@,,F,Q,227603,0
ORLY,20110623,37200257,100,64,P, ,@,,F,Q,227606,0
ROST,20110623,37200257,100,77.91,P, ,@,,F,Q,227607,0
LINTA,20110623,37200257,200,16.02,P, ,@,,F,Q,260592,0
LINTA,20110623,37200257,300,16.02,P, ,@F,,F,Q,260591,0
CLDX,20110623,37200257,800,3.24,Q, ,@F,,F,Q,193731,0
ULTA,20110623,37200257,100,61.14,A, ,@F,,F,Q,314817,0
BBBY,20110623,37200257,300,56.28,P, ,@,,F,Q,312152,0
WTSLA,20110623,37200257,100,4.38,J, ,@F,,F,Q,314820,0
WTSLA,20110623,37200257,200,4.39,Q, ,@F,,F,Q,314814,0
WTSLA,20110623,37200257,100,4.39,Q, ,@F,,F,Q,314813,0
WTSLA,20110623,37200257,200,4.38,X, ,@F,,F,Q,314815,0
WTSLA,20110623,37200257,100,4.39,B, ,@F,,F,Q,314819,0
PTRY,20110623,37200257,100,17.71,P, ,@F,,F,Q,227604,0
ZUMZ,20110623,37200257,100,23.98,Q, ,@F,,F,Q,314816,0
URBN,20110623,37200257,100,28.45,Z, ,@F,,F,Q,314812,0
PLCE,20110623,37200257,100,44.77,P, ,@,,F,Q,227605,0
WTSLA,20110623,37200257,100,4.38,J, ,@F,,F,Q,314821,0
WTSLA,20110623,37200257,200,4.39,Q, ,@F,,F,Q,314811,0
WTSLA,20110623,37200257,400,4.39,Q, ,@F,,F,Q,314809,0
PTRY,20110623,37200260,100,17.68,P, ,@F,,F,Q,227609,0
PTRY,20110623,37200260,100,17.67,P, ,@F,,F,Q,227610,0
WTSLA,20110623,37200260,100,4.39,J, ,@F,,F,Q,314824,0
WTSLA,20110623,37200260,100,4.39,B, ,@,,F,Q,314822,0
RUE,20110623,37200260,100,30.48,P, ,@F,,F,Q,227608,0
WTSLA,20110623,37200260,100,4.39,Y, ,@,,F,Q,314823,0
WTSLA,20110623,37200263,100,4.39,Q, ,@F,,F,Q,314827,0
WTSLA,20110623,37200263,300,4.39,Q, ,@F,,F,Q,314828,0
WTSLA,20110623,37200263,100,4.39,Q, ,@F,,F,Q,314826,0
WTSLA,20110623,37200263,100,4.39,Q, ,@F,,F,Q,314829,0
WTSLA,20110623,37200263,100,4.39,B, ,@F,,F,Q,314825,0
URBN,20110623,37200270,100,28.46,A, ,@F,,F,Q,314830,0
HSNI,20110623,37200270,100,30.87,W, ,@,,F,Q,262754,0
JOBS,20110623,37200280,100,49.25,Q, ,@F,,F,Q,260595,0
WTSLA,20110623,37200280,100,4.39,D,Q,@,,F,Q,314831,0
HIBB,20110623,37200287,100,39.3,D,Q,@,,F,Q,262755,0
PTRY,20110623,37200290,100,17.68,C, ,@F,,F,Q,227611,0
BBBY,20110623,37200293,100,56.28,J, ,@F,,F,Q,312154,0
AFFX,20110623,37200293,100,7.34,D,Q,@,,F,Q,312153,0
URBN,20110623,37200293,100,28.45,A, ,@F,,F,Q,314832,0
URBN,20110623,37200293,100,28.46,J, ,@F,,F,Q,314833,0
URBN,20110623,37200300,100,28.465,D,N,@,,F,Q,314834,0
LPLA,20110623,37200300,100,34.31,Q, ,@,,F,Q,260596,0
HSTM,20110623,37200300,100,11.08,D,N,@,,F,Q,262757,0
ICLR,20110623,37200300,100,23.73,Z, ,@,,F,Q,262756,0
WTSLA,20110623,37200303,100,4.39,Z, ,@F,,F,Q,314842,0
WTSLA,20110623,37200303,100,4.39,Z, ,@F,,F,Q,314840,0
WTSLA,20110623,37200303,100,4.39,Z, ,@F,,F,Q,314841,0
WTSLA,20110623,37200303,200,4.39,Z, ,@F,,F,Q,314838,0
URBN,20110623,37200303,100,28.465,D,N,@,,F,Q,314836,0
URBN,20110623,37200303,100,28.46,D,N,@,,F,Q,314835,0
URBN,20110623,37200303,100,28.465,D,N,@,,F,Q,314837,0
PETM,20110623,37200303,100,44.32,D,N,@,,F,Q,227612,0
URBN,20110623,37200303,100,28.45,Z, ,@F,,F,Q,314839,0
AFFX,20110623,37200307,100,7.34,Q, ,@F,,F,Q,312155,0
PLCE,20110623,37200307,100,44.79,D,N,@,,F,Q,227613,0
ALSK,20110623,37200307,4300,8.8701,D,Q,@,,F,Q,312156,0
URBN,20110623,37200310,100,28.46,Z, ,@,,F,Q,314843,0
URBN,20110623,37200310,100,28.46,Z, ,@,,F,Q,314844,0
ATVI,20110623,37200310,400,11.315,D,N,@,,F,Q,312157,0
URBN,20110623,37200310,200,28.46,Z, ,@,,F,Q,314846,0
URBN,20110623,37200310,100,28.46,Z, ,@,,F,Q,314845,0
URBN,20110623,37200310,100,28.46,K, ,@,,F,Q,314847,0
SINA,20110623,37200320,100,87,D,Q,@F,,F,Q,314848,0
SOHU,20110623,37200320,100,68.6,Q, ,@F,,F,Q,314849,0
CREE,20110623,37200320,100,33.6201,D,Q,@,,F,Q,193734,0
ARUN,20110623,37200323,200,26.34,Q, ,@F,,F,Q,312158,0
FINL,20110623,37200327,100,22.68,C, ,@F,,F,Q,262758,0
JBLU,20110623,37200330,200,6.26,D,Q,@,,F,Q,260597,0
WYNN,20110623,37200353,100,130.33,D,Q,@,,F,Q,314850,0
NIHD,20110623,37200360,100,40.29,Y, ,@F,,F,Q,260598,0
URBN,20110623,37200360,100,28.47,Z, ,@F,,F,Q,314851,0
WINN,20110623,37200363,100,8.28,J, ,@,,F,Q,314854,0
COST,20110623,37200363,300,79.77,Q, ,@,,F,Q,193735,0
URBN,20110623,37200363,100,28.47,K, ,@F,,F,Q,314853,0
URBN,20110623,37200363,100,28.47,K, ,@F,,F,Q,314852,0
WINN,20110623,37200367,100,8.27,Z, ,@F,,F,Q,314855,0
COST,20110623,37200367,100,79.77,Z, ,@,,F,Q,193737,0
COST,20110623,37200367,100,79.77,Z, ,@,,F,Q,193736,0
COST,20110623,37200370,100,79.77,Q, ,@,,F,Q,193739,0
COST,20110623,37200370,100,79.77,Q, ,@,,F,Q,193740,0
COST,20110623,37200370,100,79.77,Q, ,@,,F,Q,193738,0
HOGS,20110623,37200373,100,11.4,Z, ,@,,F,Q,262759,0
HOGS,20110623,37200380,100,11.4,Q, ,@F,,F,Q,262760,0
COST,20110623,37200383,100,79.77,Z, ,@,,F,Q,193741,0
EXPE,20110623,37200393,100,27.7,Y, ,@F,,F,Q,262761,0
EXPE,20110623,37200397,100,27.695,Q, ,@F,,F,Q,262763,0
EXPE,20110623,37200397,100,27.7,Y, ,@F,,F,Q,262762,0
EXPE,20110623,37200397,100,27.7,Q, ,@F,,F,Q,262764,0
AAPL,20110623,37200397,100,324.65,Q, ,@F,,F,Q,312159,0
EXPE,20110623,37200400,100,27.7,Q, ,@F,,F,Q,262765,0
EXPE,20110623,37200400,100,27.7,Q, ,@F,,F,Q,262766,0
EXPE,20110623,37200400,100,27.7,Q, ,@F,,F,Q,262767,0
EXPE,20110623,37200400,100,27.7,Q, ,@F,,F,Q,262769,0
EXPE,20110623,37200400,100,27.7,Q, ,@F,,F,Q,262770,0
EXPE,20110623,37200400,100,27.69,B, ,@F,,F,Q,262771,0
EXPE,20110623,37200400,100,27.7,K, ,@F,,F,Q,262772,0
EXPE,20110623,37200400,100,27.7,Q, ,@F,,F,Q,262768,0
CHRW,20110623,37200403,100,77.01,Q, ,@,,F,Q,193742,0
GILD,20110623,37200407,300,39.43,Q, ,@,,F,Q,262775,0
GILD,20110623,37200407,100,39.43,Z, ,@,,F,Q,262779,0
GILD,20110623,37200407,200,39.43,Z, ,@,,F,Q,262777,0
GILD,20110623,37200407,200,39.43,Z, ,@,,F,Q,262778,0
GILD,20110623,37200407,100,39.43,Q, ,@,,F,Q,262782,0
EBAY,20110623,37200407,100,29.02,K, ,@F,,F,Q,262781,0
EXPD,20110623,37200407,100,48.11,Q, ,@,,F,Q,262773,0
EBAY,20110623,37200407,100,29.02,Y, ,@,,F,Q,262774,0
EXPD,20110623,37200407,100,48.11,Q, ,@,,F,Q,262776,0
EXPD,20110623,37200407,200,48.11,Q, ,@F,,F,Q,262780,0
MCHP,20110623,37200410,100,36.43,Q, ,@,,F,Q,260601,0
GILD,20110623,37200410,100,39.43,J, ,@F,,F,Q,262785,0
NTAP,20110623,37200410,100,50.35,Z, ,@,,F,Q,260600,0
NTAP,20110623,37200410,100,50.35,Z, ,@F,,F,Q,260602,0
GILD,20110623,37200410,100,39.43,J, ,@F,,F,Q,262783,0
GILD,20110623,37200410,100,39.43,K, ,@,,F,Q,262786,0
YHOO,20110623,37200410,100,14.88,Q, ,@F,,F,Q,314858,0
YHOO,20110623,37200410,300,14.88,Q, ,@F,,F,Q,314857,0
EBAY,20110623,37200410,100,29.02,K, ,@F,,F,Q,262784,0
MCHP,20110623,37200410,100,36.43,Q, ,@,,F,Q,260599,0
YHOO,20110623,37200410,218,14.88,Q, ,@F,,F,Q,314856,0
YHOO,20110623,37200413,318,14.88,Q, ,@,,F,Q,314861,0
YHOO,20110623,37200413,300,14.88,Q, ,@,,F,Q,314862,0
YHOO,20110623,37200413,1100,14.88,Q, ,@F,,F,Q,314859,0
YHOO,20110623,37200413,3082,14.88,Q, ,@F,,F,Q,314860,0
NTAP,20110623,37200413,100,50.35,Z, ,@F,,F,Q,260603,0
NTAP,20110623,37200413,100,50.35,K, ,@F,,F,Q,260604,0
YHOO,20110623,37200413,2300,14.88,Q, ,@,,F,Q,314863,0
YHOO,20110623,37200413,1195,14.88,Z, ,@,,F,Q,314864,0
AMGN,20110623,37200417,100,57.16,Q, ,@,,F,Q,312161,0
AMGN,20110623,37200417,100,57.16,Q, ,@,,F,Q,312160,0
YHOO,20110623,37200417,100,14.88,Z, ,@,,F,Q,314866,0
YHOO,20110623,37200417,200,14.88,Q, ,@F,,F,Q,314867,0
AMGN,20110623,37200417,100,57.16,Z, ,@,,F,Q,312162,0
YHOO,20110623,37200417,200,14.88,Z, ,@,,F,Q,314865,0
AMGN,20110623,37200420,100,57.16,Z, ,@,,F,Q,312163,0
GILD,20110623,37200420,300,39.43,D,Q,@,,F,Q,262788,0
GILD,20110623,37200420,289,39.43,D,Q,@,,F,Q,262787,0
GILD,20110623,37200423,100,39.43,K, ,@,,F,Q,262789,0
FSLR,20110623,37200427,100,119.92,D,Q,@,,F,Q,262790,0
EBAY,20110623,37200433,100,29.02,D,Q,@,,F,Q,262791,0
WTSLA,20110623,37200437,100,4.39,P, ,@F,,F,Q,314871,0
WTSLA,20110623,37200437,100,4.39,P, ,@F,,F,Q,314873,0
URBN,20110623,37200437,100,28.46,P, ,@F,,F,Q,314870,0
SOHU,20110623,37200437,100,68.59,P, ,@,,F,Q,314869,0
WTSLA,20110623,37200437,100,4.39,P, ,@F,,F,Q,314868,0
URBN,20110623,37200437,100,28.46,P, ,@F,,F,Q,314875,0
CSCO,20110623,37200437,1100,15.14,Q, ,@,,F,Q,193743,0
URBN,20110623,37200437,100,28.47,P, ,@F,,F,Q,314876,0
URBN,20110623,37200437,100,28.46,P, ,@F,,F,Q,314872,0
WTSLA,20110623,37200437,100,4.39,P, ,@F,,F,Q,314874,0
AAPL,20110623,37200440,300,324.65,Q, ,@F,,F,Q,312164,0
AAPL,20110623,37200440,300,324.65,Q, ,@F,,F,Q,312165,0
MYL,20110623,37200440,200,22.57,X, ,@F,,F,Q,260605,0
COST,20110623,37200443,100,79.77,P, ,@,,F,Q,193744,0
FSLR,20110623,37200447,100,119.92,P, ,@,,F,Q,262794,0
EXPE,20110623,37200447,100,27.69,P, ,@F,,F,Q,262793,0
COST,20110623,37200447,100,79.77,P, ,@F,,F,Q,193745,0
FINL,20110623,37200447,100,22.69,P, ,@F,,F,Q,262792,0
MYL,20110623,37200450,100,22.57,Z, ,@,,F,Q,260608,0
JOSB,20110623,37200450,100,47.69,P, ,@,,F,Q,260607,0
JOSB,20110623,37200450,100,47.69,P, ,@F,,F,Q,260606,0
AMGN,20110623,37200453,100,57.16,P, ,@,,F,Q,312166,0
LPLA,20110623,37200457,200,34.31,P, ,@,,F,Q,260609,0
NTAP,20110623,37200457,100,50.35,P, ,@,,F,Q,260610,0
AMGN,20110623,37200457,100,57.16,P, ,@F,,F,Q,312167,0
MOBI,20110623,37200460,700,7.148,D,Q,@,,F,Q,260614,0
QGEN,20110623,37200460,100,18.7,P, ,@F,,F,Q,227614,0
NTAP,20110623,37200460,100,50.35,P, ,@F,,F,Q,260611,0
NTAP,20110623,37200460,100,50.35,P, ,@,,F,Q,260613,0
NTAP,20110623,37200460,100,50.35,P, ,@F,,F,Q,260612,0
AAPL,20110623,37200467,200,324.7,K, ,@,,F,Q,312168,0
AAPL,20110623,37200470,200,324.7,K, ,@,,F,Q,312169,0
MYL,20110623,37200470,278,22.57,Q, ,@F,,F,Q,260615,0
LULU,20110623,37200477,100,101.66,Q, ,@F,,F,Q,260616,0
MYL,20110623,37200480,100,22.57,Q, ,@,,F,Q,260621,0
MYL,20110623,37200480,300,22.57,Q, ,@,,F,Q,260618,0
MYL,20110623,37200480,200,22.57,Q, ,@,,F,Q,260619,0
MYL,20110623,37200480,200,22.57,Q, ,@,,F,Q,260620,0
MYL,20110623,37200480,122,22.57,Q, ,@,,F,Q,260617,0
MYL,20110623,37200483,100,22.57,B, ,@F,,F,Q,260622,0
FNSR,20110623,37200490,100,15.92,K, ,@,,F,Q,262795,0
FNSR,20110623,37200493,100,15.92,K, ,@,,F,Q,262796,0
SBUX,20110623,37200497,200,37.25,D,Q,@,,F,Q,314877,0
HGSI,20110623,37200503,100,24.84,D,Q,@,,F,Q,262797,0
QQQ,20110623,37200503,600,54.35,Q, ,@,,F,Q,227616,0
QQQ,20110623,37200503,492,54.35,Q, ,@,,F,Q,227615,0
HGSI,20110623,37200503,100,24.84,D,Q,@,,F,Q,262798,0
QQQ,20110623,37200507,600,54.35,Q, ,@,,F,Q,227618,0
QQQ,20110623,37200507,100,54.35,Q, ,@,,F,Q,227619,0
QQQ,20110623,37200507,300,54.35,Q, ,@,,F,Q,227625,0
QQQ,20110623,37200507,100,54.35,Q, ,@,,F,Q,227617,0
QQQ,20110623,37200507,100,54.35,Q, ,@,,F,Q,227621,0
QQQ,20110623,37200507,100,54.35,Q, ,@,,F,Q,227620,0
QQQ,20110623,37200507,100,54.35,Q, ,@,,F,Q,227622,0
QQQ,20110623,37200507,108,54.35,Q, ,@,,F,Q,227624,0
QQQ,20110623,37200507,500,54.35,Q, ,@,,F,Q,227623,0
QQQ,20110623,37200510,200,54.35,Z, ,@,,F,Q,227627,0
QQQ,20110623,37200510,300,54.35,Z, ,@,,F,Q,227626,0
QQQ,20110623,37200510,158,54.35,Z, ,@,,F,Q,227628,0
ARDNA,20110623,37200517,100,87.91,Q, ,@F,,F,Q,312170,0
ICLR,20110623,37200517,100,23.73,D,Q,@,,F,Q,262799,0
ARDNA,20110623,37200520,100,87.91,Q, ,@F,,F,Q,312171,0
MSFT,20110623,37200533,500,24.35,D,Q,@,,F,Q,260623,0
PETM,20110623,37200553,100,44.3,Q, ,@F,,F,Q,227629,0
PETM,20110623,37200553,100,44.3,Q, ,@F,,F,Q,227630,0
RRD,20110623,37200553,100,18.95,Z, ,@,,F,Q,227631,0
ARDNA,20110623,37200557,100,87.91,P, ,@F,,F,Q,312172,0
CFFN,20110623,37200557,100,11.96,Z, ,@,,F,Q,193746,0
NFLX,20110623,37200563,100,247.705,Q, ,@,,F,Q,260624,0
BIDU,20110623,37200567,100,125.08,Q, ,@,,F,Q,312173,0
BIDU,20110623,37200567,100,125.08,Z, ,@,,F,Q,312174,0
YHOO,20110623,37200570,100,14.88,J, ,@F,,F,Q,314880,0
YHOO,20110623,37200570,100,14.88,J, ,@F,,F,Q,314879,0
NTES,20110623,37200570,100,43.51,Z, ,@F,,F,Q,260625,0
YHOO,20110623,37200570,100,14.88,Y, ,@F,,F,Q,314878,0
YHOO,20110623,37200573,100,14.88,J, ,@F,,F,Q,314881,0
YHOO,20110623,37200577,300,14.88,Q, ,@,,F,Q,314883,0
RFMD,20110623,37200577,100,5.81,D,Q,@,,F,Q,227632,0
ARUN,20110623,37200577,500,26.3399,D,Q,@,,F,Q,312175,0
YHOO,20110623,37200577,500,14.88,Q, ,@,,F,Q,314882,0
ACAS,20110623,37200580,100,9.01,D,Q,@,,F,Q,312176,0
CROX,20110623,37200580,100,24.83,Q, ,@,,F,Q,193747,0
YHOO,20110623,37200580,200,14.88,Q, ,@,,F,Q,314890,0
YHOO,20110623,37200580,200,14.88,Y, ,@F,,F,Q,314888,0
YHOO,20110623,37200580,100,14.88,Q, ,@,,F,Q,314889,0
YHOO,20110623,37200580,100,14.88,Q, ,@,,F,Q,314887,0
YHOO,20110623,37200580,3400,14.88,Q, ,@,,F,Q,314885,0
YHOO,20110623,37200580,100,14.88,Q, ,@,,F,Q,314886,0
YHOO,20110623,37200580,400,14.88,Q, ,@,,F,Q,314884,0
YHOO,20110623,37200583,359,14.88,K, ,@F,,F,Q,314891,0
YHOO,20110623,37200587,1300,14.88,K, ,@F,,F,Q,314893,0
EXXI,20110623,37200587,100,30.51,Q, ,@,,F,R,262800,0
YHOO,20110623,37200587,100,14.88,K, ,@F,,F,Q,314894,0
YHOO,20110623,37200587,300,14.88,K, ,@F,,F,Q,314892,0
YHOO,20110623,37200590,300,14.88,K, ,@F,,F,Q,314898,0
YHOO,20110623,37200590,1300,14.88,K, ,@F,,F,Q,314897,0
YHOO,20110623,37200590,241,14.88,K, ,@F,,F,Q,314895,0
YHOO,20110623,37200590,259,14.88,K, ,@F,,F,Q,314896,0
AMCC,20110623,37200597,100,8.23,B, ,@,,F,Q,312177,0
DTV,20110623,37200600,100,47.34,Q, ,@,,F,Q,193748,0
DTV,20110623,37200603,100,47.34,Z, ,@,,F,Q,193749,0
TKLC,20110623,37200607,100,8.32,Q, ,@,,F,Q,314899,0
DELL,20110623,37200610,100,16.06,B, ,@F,,F,Q,193750,0
ADP,20110623,37200613,100,51.64,Z, ,@,,F,Q,312178,0
PETM,20110623,37200617,100,44.3,Q, ,@,,F,Q,227633,0
STX,20110623,37200617,100,15.195,D,Q,@,,F,Q,314900,0
ADP,20110623,37200617,100,51.64,K, ,@F,,F,Q,312179,0
PETM,20110623,37200620,100,44.3,Q, ,@,,F,Q,227634,0
LULU,20110623,37200620,100,101.71,D,Q,@F,,F,Q,260626,0
SINA,20110623,37200627,100,86.98,B, ,@F,,F,Q,314901,0
SINA,20110623,37200630,100,86.98,Q, ,@F,,F,Q,314905,0
CTSH,20110623,37200630,100,71.05,Q, ,@F,,F,Q,193752,0
CTSH,20110623,37200630,100,71.05,Q, ,@F,,F,Q,193751,0
SINA,20110623,37200630,100,86.98,Q, ,@F,,F,Q,314904,0
SINA,20110623,37200630,100,86.98,Q, ,@F,,F,Q,314903,0
SINA,20110623,37200630,100,86.99,Z, ,@F,,F,Q,314906,0
SINA,20110623,37200630,200,86.99,Q, ,@F,,F,Q,314902,0
YHOO,20110623,37200637,300,14.88,P, ,@F,,F,Q,314907,0
SINA,20110623,37200637,100,86.99,P, ,@F,,F,Q,314910,0
SINA,20110623,37200637,200,86.99,P, ,@F,,F,Q,314909,0
SINA,20110623,37200637,100,86.99,P, ,@F,,F,Q,314908,0
YHOO,20110623,37200640,200,14.88,P, ,@F,,F,Q,314911,0
YHOO,20110623,37200640,100,14.88,P, ,@,,F,Q,314912,0
YHOO,20110623,37200643,500,14.88,P, ,@,,F,Q,314917,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314922,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314918,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314920,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314921,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314919,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314916,0
YHOO,20110623,37200643,1200,14.88,P, ,@,,F,Q,314913,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314924,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314914,0
YHOO,20110623,37200643,1200,14.88,P, ,@,,F,Q,314923,0
YHOO,20110623,37200643,100,14.88,P, ,@,,F,Q,314915,0
QQQ,20110623,37200650,1800,54.3562,D,Q,@,,F,Q,227635,0
HSOL,20110623,37200653,300,5.69,Y, ,@F,,F,Q,262801,0
SHOR,20110623,37200653,100,9.52,Q, ,@F,,F,Q,314925,0
AAPL,20110623,37200657,400,324.65,Q, ,@F,,F,Q,312180,0
SBUX,20110623,37200657,100,37.25,Q, ,@,,F,Q,314928,0
YHOO,20110623,37200657,200,14.88,D,N,@,,F,Q,314926,0
VRSN,20110623,37200657,100,32.71,Q, ,@,,F,Q,314927,0
QQQ,20110623,37200660,158,54.345,P, ,@,,F,Q,227636,0
AAPL,20110623,37200660,100,324.7,Q, ,@F,,F,Q,312182,0
QQQ,20110623,37200660,500,54.35,P, ,@F,,F,Q,227638,0
VRSN,20110623,37200660,100,32.71,Z, ,@F,,F,Q,314930,0
AAPL,20110623,37200660,100,324.7,Q, ,@F,,F,Q,312181,0
QQQ,20110623,37200660,600,54.35,P, ,@F,,F,Q,227637,0
VRSN,20110623,37200660,100,32.71,Q, ,@F,,F,Q,314931,0
VRSN,20110623,37200660,100,32.71,K, ,@,,F,Q,314934,0
VRSN,20110623,37200660,100,32.71,K, ,@F,,F,Q,314935,0
VRSN,20110623,37200660,110,32.71,Z, ,@,,F,Q,314932,0
VRSN,20110623,37200660,115,32.71,Q, ,@F,,F,Q,314933,0
WYNN,20110623,37200660,100,130.36,D,Q,@,,F,Q,314929,0
HSOL,20110623,37200660,100,5.685,Q, ,@,,F,Q,262802,0
HSOL,20110623,37200663,100,5.69,Z, ,@F,,F,Q,262803,0
AAPL,20110623,37200663,100,324.7,K, ,@F,,F,Q,312183,0
QQQ,20110623,37200667,1100,54.35,P, ,@,,F,Q,227639,0
QQQ,20110623,37200667,158,54.35,P, ,@,,F,Q,227640,0
HSOL,20110623,37200673,100,5.685,Q, ,@F,,F,Q,262804,0
VRSN,20110623,37200673,100,32.71,D,Q,@,,F,Q,314936,0
HSOL,20110623,37200677,100,5.69,Q, ,@F,,F,Q,262806,0
HSOL,20110623,37200677,100,5.69,Q, ,@F,,F,Q,262805,0
SIMG,20110623,37200680,300,6.12,Q, ,@,,F,Q,314937,0
NFLX,20110623,37200683,100,247.64,B, ,@F,,F,Q,260627,0
DELL,20110623,37200683,728,16.06,Q, ,@,,F,Q,193753,0
DELL,20110623,37200683,100,16.06,Q, ,@,,F,Q,193754,0
DELL,20110623,37200683,100,16.06,Q, ,@,,F,Q,193755,0
DELL,20110623,37200683,100,16.06,Q, ,@,,F,Q,193758,0
DELL,20110623,37200683,1100,16.06,Q, ,@,,F,Q,193756,0
DELL,20110623,37200683,100,16.06,Q, ,@,,F,Q,193757,0
DELL,20110623,37200687,300,16.06,Q, ,@,,F,Q,193761,0
DELL,20110623,37200687,206,16.06,Q, ,@,,F,Q,193768,0
DELL,20110623,37200687,100,16.06,Z, ,@,,F,Q,193769,0
DELL,20110623,37200687,100,16.06,X, ,@F,,F,Q,193771,0
DELL,20110623,37200687,300,16.06,Q, ,@,,F,Q,193760,0
DELL,20110623,37200687,300,16.06,X, ,@F,,F,Q,193770,0
DELL,20110623,37200687,100,16.06,Q, ,@,,F,Q,193767,0
DELL,20110623,37200687,300,16.06,Q, ,@,,F,Q,193763,0
DELL,20110623,37200687,300,16.06,Q, ,@,,F,Q,193772,0
DELL,20110623,37200687,100,16.06,Q, ,@,,F,Q,193762,0
DELL,20110623,37200687,100,16.06,Q, ,@,,F,Q,193764,0
DELL,20110623,37200687,100,16.06,Q, ,@,,F,Q,193766,0
HSOL,20110623,37200687,100,5.69,P, ,@F,,F,Q,262807,0
DELL,20110623,37200687,100,16.06,Q, ,@,,F,Q,193765,0
PANL,20110623,37200687,100,33.81,Q, ,@,,F,Q,227641,0
NFLX,20110623,37200687,106,247.64,Q, ,@F,,F,Q,260628,0
NFLX,20110623,37200687,100,247.64,Q, ,@F,,F,Q,260629,0
DELL,20110623,37200687,100,16.06,Q, ,@,,F,Q,193759,0
DELL,20110623,37200690,100,16.06,Q, ,@,,F,Q,193774,0
DELL,20110623,37200690,200,16.06,Q, ,@,,F,Q,193773,0
FLIR,20110623,37200690,300,32.42,P, ,@,,F,Q,262809,0
DELL,20110623,37200690,100,16.06,K, ,@,,F,Q,193783,0
DELL,20110623,37200690,300,16.06,P, ,@F,,F,Q,193784,0
NTAP,20110623,37200690,200,50.345,D,Q,@,,F,Q,260630,0
FLIR,20110623,37200690,100,32.42,P, ,@F,,F,Q,262808,0
SBUX,20110623,37200690,2300,37.25,D,Q,@,,F,Q,314938,0
PANL,20110623,37200690,100,33.83,Q, ,@,,F,Q,227643,0
DELL,20110623,37200690,300,16.06,K, ,@,,F,Q,193782,0
PANL,20110623,37200690,100,33.84,Q, ,@,,F,Q,227642,0
DELL,20110623,37200690,294,16.06,Q, ,@,,F,Q,193778,0
DELL,20110623,37200690,200,16.06,Q, ,@,,F,Q,193780,0
DELL,20110623,37200690,1000,16.06,Q, ,@,,F,Q,193776,0
DELL,20110623,37200690,600,16.06,Q, ,@,,F,Q,193777,0
DELL,20110623,37200690,600,16.06,Q, ,@,,F,Q,193779,0
DELL,20110623,37200690,600,16.06,Q, ,@,,F,Q,193775,0
DELL,20110623,37200690,300,16.06,Q, ,@F,,F,Q,193781,0
HSOL,20110623,37200690,100,5.69,P, ,@F,,F,Q,262810,0
DELL,20110623,37200693,384,16.06,P, ,@F,,F,Q,193790,0
DELL,20110623,37200693,100,16.06,P, ,@F,,F,Q,193791,0
DELL,20110623,37200693,100,16.06,P, ,@F,,F,Q,193792,0
DELL,20110623,37200693,100,16.06,P, ,@F,,F,Q,193785,0
DELL,20110623,37200693,100,16.06,P, ,@,,F,Q,193788,0
DELL,20110623,37200693,100,16.06,P, ,@,,F,Q,193787,0
DELL,20110623,37200693,400,16.06,P, ,@,,F,Q,193786,0
DELL,20110623,37200693,100,16.06,P, ,@,,F,Q,193789,0
